carat,cut,color,clarity,depth,table,price,x,y,z,cut_encoded,color_encoded,clarity_encoded,diamond_type,price_per_carat,retailer_margin_rate,revenue_per_carat,value_tier,cut_clarity_score,certification_body,retailer_type,days_on_market,log_price,log_carat,log_price_per_carat,log_revenue_per_carat,diamond_type_encoded
1.51,Ideal,G,VS1,61.1,57.0,14674,7.41,7.38,4.52,4,3,4,natural,9717.880794701987,0.4,5830.728476821192,Luxury,7.8571,GIA,Luxury,131,9.593900644696298,0.9202827531436926,9.181825746246854,8.6710687151323,1
0.38,Ideal,E,VS2,61.7,55.0,866,4.66,4.68,2.88,4,5,3,lab_grown,2278.9473684210525,0.73,615.3157894736842,Budget,7.1429,GIA,Online,20,6.7650389767805414,0.32208349916911333,7.731907637656192,6.423759477425323,0
0.63,Ideal,H,VS1,61.2,57.0,2040,5.5,5.55,3.37,4,2,4,lab_grown,3238.095238095238,0.73,874.2857142857143,Mid,7.8571,IGI,Brick-and-Mortar,10,7.621195162809845,0.48858001481867097,8.083049322288062,6.7745503636703415,0
0.51,Very Good,D,VS1,63.3,57.0,1882,5.07,5.1,3.22,2,6,4,natural,3690.1960784313724,0.4,2214.1176470588234,Mid,5.3571,GIA,Brick-and-Mortar,43,7.5406215286571525,0.412109650826833,8.213705825008699,7.703060794865057,1
0.73,Ideal,E,SI1,62.7,55.0,2852,5.7,5.79,3.6,4,5,2,natural,3906.849315068493,0.4,2344.1095890410957,Mid,6.4286,GIA,Online,50,7.9561263512135,0.5481214085096876,8.270742454350842,7.76008741285499,1
0.42,Ideal,G,VVS1,61.7,55.0,1179,4.78,4.84,2.97,4,3,6,lab_grown,2807.1428571428573,0.73,757.9285714285716,Mid,9.2857,IGI,Online,16,7.07326971745971,0.35065687161316933,7.940278638902486,6.631907664177359,0
0.52,Ideal,E,VS1,61.3,56.0,1886,5.18,5.22,3.19,4,5,4,natural,3626.9230769230767,0.4,2176.1538461538457,Mid,7.8571,GIA,Online,26,7.54274354536855,0.41871033485818504,8.196415608398087,7.685773727618578,1
0.57,Ideal,F,VS2,62.3,55.0,1760,5.36,5.3,3.32,4,4,3,lab_grown,3087.7192982456145,0.73,833.684210526316,Mid,7.1429,IGI,Online,18,7.473637108496206,0.4510756193602167,8.035511817389596,6.727053462332161,0
0.3,Ideal,F,VS2,62.3,58.0,569,4.26,4.23,2.64,4,4,3,lab_grown,1896.6666666666667,0.73,512.1,Budget,7.1429,GIA,Online,11,6.345636360828596,0.26236426446749106,7.548380340282972,6.240470757947919,0
0.3,Very Good,D,SI1,63.3,55.0,709,4.31,4.28,2.72,2,6,2,lab_grown,2363.3333333333335,0.73,638.1000000000001,Budget,3.9286,GIA,Brick-and-Mortar,15,6.565264970035361,0.26236426446749106,7.768251372533977,6.4600609366562365,0
0.41,Ideal,F,VS1,61.7,56.0,1180,4.76,4.79,2.94,4,4,4,lab_grown,2878.048780487805,0.73,777.0731707317074,Mid,7.8571,IGI,Luxury,11,7.074116816197362,0.3435897043900769,7.965215234021191,6.656820569539674,0
1.51,Premium,F,VS2,61.9,60.0,12202,7.29,7.25,4.5,3,4,3,natural,8080.794701986755,0.4,4848.476821192053,Luxury,5.8929,IGI,Luxury,131,9.40943710213184,0.9202827531436926,8.997369243433424,8.486626106193771,1
0.42,Ideal,E,VS2,61.7,56.0,958,4.8,4.82,2.97,4,5,3,lab_grown,2280.952380952381,0.73,615.857142857143,Budget,7.1429,GIA,Online,18,6.8658910748834385,0.35065687161316933,7.732786662961694,6.424637462019439,0
2.03,Premium,F,SI1,61.3,59.0,17803,8.15,8.22,5.02,3,4,2,natural,8769.950738916257,0.4,5261.9704433497545,Luxury,5.1786,IGI,Luxury,133,9.787178430135745,1.1085626195212777,9.07920048757673,8.568450869405986,1
1.0,Premium,G,VS2,62.0,57.0,6048,6.43,6.37,3.97,3,3,3,natural,6048.0,0.4,3628.7999999999997,Premium,5.8929,GIA,Luxury,76,8.707648248106914,0.6931471805599453,8.707648248106914,8.1969328293223,1
1.01,Good,E,SI1,64.3,59.0,4766,6.31,6.34,4.07,1,5,2,natural,4718.811881188119,0.4,2831.287128712871,Mid,2.6786,GIA,Brick-and-Mortar,45,8.469472455204826,0.6981347220709844,8.459524222104859,7.948839836931639,1
1.0,Ideal,F,SI2,61.2,57.0,4452,6.48,6.39,3.94,4,4,1,natural,4452.0,0.4,2671.2,Mid,5.7143,GIA,Online,47,8.401333305321703,0.6931471805599453,8.401333305321703,7.890657382154794,1
0.9,Premium,H,VS2,60.4,59.0,4246,6.27,6.24,3.78,3,2,3,natural,4717.777777777777,0.4,2830.6666666666665,Mid,5.8929,GIA,Online,34,8.353968130313271,0.6418538861723948,8.459305099661393,7.948620745437923,1
0.75,Ideal,F,SI2,62.6,55.0,2393,5.86,5.81,3.65,4,4,1,lab_grown,3190.6666666666665,0.73,861.48,Mid,5.7143,GIA,Brick-and-Mortar,13,7.780720886117918,0.5596157879354227,8.068298525380737,6.759811960230863,0
0.4,Ideal,D,SI1,60.8,57.0,772,4.77,4.81,2.91,4,6,2,lab_grown,1930.0,0.73,521.1,Budget,6.4286,IGI,Brick-and-Mortar,17,6.650279048587422,0.33647223662121295,7.565793282428515,6.257859140416507,0
0.56,Ideal,G,VS1,61.8,55.0,1712,5.28,5.37,3.29,4,3,4,lab_grown,3057.142857142857,0.73,825.4285714285714,Mid,7.8571,GIA,Brick-and-Mortar,13,7.44600149832412,0.44468582126144574,8.02556310127191,6.717113490572464,0
0.77,Ideal,F,VS1,61.9,54.0,3750,5.91,5.94,3.66,4,4,4,natural,4870.12987012987,0.4,2922.077922077922,Mid,7.8571,GIA,Online,28,8.229777750081887,0.5709795465857378,8.491081195354194,7.980392423010427,1
1.01,Premium,F,VS1,61.7,58.0,7372,6.4,6.43,3.96,3,4,4,natural,7299.009900990099,0.4,4379.405940594059,Premium,6.6071,GIA,Online,70,8.90557995798965,0.6981347220709844,8.895630983435577,8.384896679576846,1
0.7,Good,G,SI1,63.5,61.0,2074,5.61,5.64,3.57,1,3,2,lab_grown,2962.857142857143,0.73,799.9714285714286,Mid,2.6786,IGI,Online,12,7.637716432664798,0.5306282510621704,7.9942467878378265,6.685825276733589,0
1.07,Very Good,H,VS2,61.5,57.0,5254,6.57,6.63,4.06,2,2,3,natural,4910.280373831775,0.4,2946.168224299065,Premium,4.6429,AGS,Online,87,8.566935283311052,0.7275486072772778,8.49928995539552,7.988600064345382,1
0.25,Very Good,E,VS2,63.3,56.0,436,4.01,4.05,2.55,2,5,3,lab_grown,1744.0,0.73,470.88000000000005,Budget,4.6429,IGI,Online,9,6.07993319509559,0.22314355131420976,7.4645098346365275,6.156724715973642,0
2.0,Ideal,I,SI2,59.8,55.0,11255,8.28,8.18,4.92,4,1,1,natural,5627.5,0.4,3376.5,Premium,5.7143,IGI,Brick-and-Mortar,94,9.328656598794225,1.0986122886681096,8.635598255794859,8.124891069834353,1
2.18,Good,H,SI2,60.4,64.0,16690,8.38,8.47,5.09,1,2,1,natural,7655.963302752293,0.4,4593.577981651376,Luxury,1.9643,GIA,Luxury,143,9.722624930978418,1.1568811967920856,8.943370748461218,8.432632187623408,1
0.3,Premium,E,SI1,59.5,58.0,526,4.39,4.42,2.62,3,5,2,lab_grown,1753.3333333333335,0.73,473.4000000000001,Budget,5.1786,GIA,Online,15,6.267200548541362,0.26236426446749106,7.46984419668567,6.162050847683516,0
2.14,Premium,I,SI2,60.1,58.0,15915,8.41,8.37,5.04,3,1,1,natural,7436.915887850467,0.4,4462.14953271028,Luxury,4.4643,GIA,Luxury,126,9.675080171546819,1.144222799920162,8.91434596598473,8.403609969044528,1
1.01,Good,E,SI1,64.3,59.0,5379,6.23,6.28,4.02,1,5,2,natural,5325.742574257426,0.4,3195.4455445544554,Premium,2.6786,GIA,Brick-and-Mortar,75,8.59044365315583,0.6981347220709844,8.580495181036994,8.069794704101854,1
1.03,Premium,G,SI1,58.2,59.0,4900,6.7,6.64,3.88,3,3,2,natural,4757.281553398058,0.4,2854.368932038835,Mid,5.1786,IGI,Online,50,8.497194544909547,0.708035793053696,8.467641863849023,7.956956336872461,1
0.41,Ideal,F,VVS1,61.8,54.0,1213,4.78,4.83,2.97,4,4,6,lab_grown,2958.5365853658536,0.73,798.8048780487806,Mid,9.2857,IGI,Online,10,7.101675971619444,0.3435897043900769,7.992787976063444,6.684367795479866,0
0.59,Very Good,G,SI1,59.3,58.0,1555,5.45,5.51,3.25,2,3,2,lab_grown,2635.593220338983,0.73,711.6101694915254,Mid,3.9286,IGI,Brick-and-Mortar,16,7.349873704738337,0.46373401623214017,7.8772429159555415,6.568934524037526,0
0.4,Good,E,SI1,63.7,57.0,687,4.66,4.69,2.98,1,5,2,lab_grown,1717.5,0.73,463.725,Budget,2.6786,IGI,Brick-and-Mortar,17,6.5337888379333435,0.33647223662121295,7.449207096289888,6.141445832793208,0
2.02,Ideal,H,SI1,62.5,54.0,17245,8.07,8.1,5.05,4,2,2,natural,8537.128712871287,0.4,5122.277227722771,Luxury,6.4286,GIA,Luxury,128,9.75533551151227,1.1052568313867783,9.052297142499578,8.541549596807062,1
1.0,Premium,H,SI1,62.4,59.0,4816,6.42,6.37,3.99,3,2,2,natural,4816.0,0.4,2889.6,Mid,5.1786,IGI,Online,39,8.479906606630221,0.6931471805599453,8.479906606630221,7.9692193720147415,1
0.78,Ideal,I,VS1,61.5,57.0,2852,5.88,5.92,3.63,4,1,4,natural,3656.4102564102564,0.4,2193.846153846154,Mid,7.8571,GIA,Online,51,7.9561263512135,0.5766133643039938,8.204510595726603,7.693867233688959,1
0.3,Premium,G,VS2,60.6,61.0,675,4.32,4.29,2.61,3,3,3,lab_grown,2250.0,0.73,607.5,Budget,5.8929,IGI,Brick-and-Mortar,14,6.516193076042964,0.26236426446749106,7.719129840906732,6.410996912427581,0
0.52,Very Good,J,VS2,60.7,56.0,1141,5.19,5.23,3.16,2,0,3,lab_grown,2194.230769230769,0.73,592.4423076923077,Mid,4.6429,GIA,Brick-and-Mortar,16,7.040536390215956,0.41871033485818504,7.694042454028984,6.385940002403691,0
0.3,Ideal,F,VS1,62.2,54.4,652,4.3,4.33,2.68,4,4,4,lab_grown,2173.3333333333335,0.73,586.8000000000001,Budget,7.8571,GIA,Online,19,6.481577129276431,0.26236426446749106,7.6844773831279864,6.376386753984817,0
1.22,Ideal,D,SI2,61.8,58.0,6372,6.84,6.92,4.25,4,6,1,natural,5222.950819672131,0.4,3133.770491803278,Premium,5.7143,GIA,Brick-and-Mortar,87,8.759825595314295,0.7975071958841881,8.56100925660723,8.050311242030947,1
0.54,Very Good,F,SI1,63.0,60.0,1356,5.13,5.12,3.23,2,4,2,lab_grown,2511.111111111111,0.73,678.0,Mid,3.9286,IGI,Online,18,7.213031659834869,0.43178241642553783,7.828878758740097,6.520621127558696,0
0.32,Premium,J,SI1,62.2,59.0,468,4.41,4.37,2.73,3,0,2,lab_grown,1462.5,0.73,394.875,Budget,5.1786,IGI,Brick-and-Mortar,21,6.150602768446279,0.2776317365982795,7.28858610613194,5.981098504858804,0
0.33,Very Good,H,IF,61.7,59.0,787,4.43,4.45,2.74,2,2,7,lab_grown,2384.8484848484845,0.73,643.9090909090909,Budget,7.5,IGI,Online,9,6.669498089857879,0.2851789422336624,7.777310098901593,6.469109362535197,0
0.51,Premium,F,VS2,61.0,58.0,1687,5.17,5.1,3.13,3,4,3,lab_grown,3307.843137254902,0.73,893.1176470588236,Mid,5.8929,IGI,Online,13,7.431299675155903,0.412109650826833,8.104353901918818,6.795837362778152,0
0.51,Premium,G,VS1,61.1,58.0,1656,5.12,5.19,3.15,3,3,4,lab_grown,3247.0588235294117,0.73,876.7058823529412,Mid,6.6071,IGI,Online,26,7.4127640174265625,0.412109650826833,8.085812811810126,6.777311551584206,0
1.17,Ideal,F,VS1,62.2,56.0,8806,6.77,6.74,4.2,4,4,4,natural,7526.495726495727,0.4,4515.897435897436,Premium,7.8571,GIA,Brick-and-Mortar,79,9.08330213880546,0.7747271675523681,8.926317692636793,8.415580629153164,1
1.51,Very Good,J,VS1,63.5,60.0,7991,7.29,7.23,4.61,2,0,4,natural,5292.05298013245,0.4,3175.23178807947,Premium,5.3571,IGI,Brick-and-Mortar,81,8.98619632032839,0.9202827531436926,8.574150481279355,8.063450800837368,1
0.41,Good,I,VVS2,63.1,56.0,827,4.72,4.75,2.99,1,1,5,lab_grown,2017.0731707317075,0.73,544.6097560975611,Budget,4.8214,GIA,Online,16,6.71901315438526,0.3435897043900769,7.609898459290754,6.301903987779868,0
0.81,Premium,G,SI2,59.0,57.0,2274,6.14,6.1,3.61,3,3,1,lab_grown,2807.4074074074074,0.73,758.0,Mid,4.4643,IGI,Online,10,7.729735331385051,0.5933268452777344,7.9403728427294915,6.6320017773956295,0
0.66,Very Good,G,VVS2,60.5,59.0,2211,5.67,5.72,3.44,2,3,5,lab_grown,3350.0,0.73,904.5000000000001,Mid,6.0714,IGI,Online,20,7.701652362642226,0.5068176023684519,8.11701408773731,6.808487277323469,0
0.79,Good,I,SI1,63.9,55.0,2095,5.85,5.8,3.72,1,1,2,lab_grown,2651.898734177215,0.73,716.0126582278481,Mid,2.6786,IGI,Online,16,7.647786045440933,0.5822156198526637,7.883408183102871,6.575093494875928,0
1.36,Premium,E,VVS2,59.8,59.0,13598,7.12,7.2,4.38,3,5,5,natural,9998.529411764704,0.4,5999.1176470588225,Luxury,7.3214,GIA,Online,131,9.517751539608959,0.8586616190375187,9.210293312045351,8.699534355861099,1
0.41,Ideal,E,VS1,62.1,55.0,1153,4.8,4.77,2.97,4,5,4,lab_grown,2812.19512195122,0.73,759.2926829268293,Mid,7.8571,IGI,Brick-and-Mortar,14,7.050989447068045,0.3435897043900769,7.942076170446586,6.633703468259144,0
0.34,Ideal,J,VS1,61.9,55.0,413,4.5,4.54,2.8,4,0,4,lab_grown,1214.705882352941,0.73,327.9705882352941,Budget,7.8571,IGI,Online,13,6.025865973825314,0.29266961396282,7.1030801602050895,5.795968349308069,0
0.36,Ideal,I,VVS1,61.6,56.0,607,4.58,4.61,2.83,4,1,6,lab_grown,1686.111111111111,0.73,455.25,Budget,9.2857,IGI,Brick-and-Mortar,6,6.410174881966167,0.3074846997479606,7.43077294351349,6.123040904896701,0
0.32,Ideal,F,VS2,61.4,55.0,781,4.42,4.44,2.72,4,4,3,lab_grown,2440.625,0.73,658.96875,Budget,7.1429,IGI,Brick-and-Mortar,20,6.661854740545311,0.2776317365982795,7.800419080225136,6.492192485414648,0
0.49,Ideal,H,SI1,59.9,56.0,1102,5.15,5.18,3.1,4,2,2,lab_grown,2248.979591836735,0.73,607.2244897959184,Mid,6.4286,IGI,Online,14,7.005789019253503,0.3987761199573678,7.718676424862546,6.410544040456809,0
0.71,Ideal,F,VS1,61.0,56.0,3701,5.77,5.8,3.53,4,4,4,natural,5212.6760563380285,0.4,3127.605633802817,Mid,7.8571,AGS,Brick-and-Mortar,35,8.216628493133443,0.5364933705145685,8.559040462977215,8.048342699868495,1
0.51,Very Good,J,VS2,61.9,61.0,984,5.09,5.12,3.16,2,0,3,lab_grown,1929.4117647058822,0.73,520.9411764705882,Budget,4.6429,IGI,Brick-and-Mortar,8,6.892641641172089,0.412109650826833,7.565488608731684,6.257554892779122,0
1.28,Good,J,VS1,59.1,62.0,5759,7.06,7.16,4.2,1,0,4,natural,4499.21875,0.4,2699.53125,Premium,4.1071,GIA,Online,71,8.658692753689937,0.8241754429663495,8.41188128568804,7.901203791897116,1
0.42,Ideal,F,VVS2,60.6,57.0,1142,4.82,4.85,2.93,4,4,5,lab_grown,2719.0476190476193,0.73,734.1428571428572,Mid,8.5714,GIA,Online,18,7.04141166379481,0.35065687161316933,7.908404666139599,6.6000648437863765,0
0.33,Premium,G,VS2,62.6,58.0,743,4.44,4.41,2.77,3,3,3,lab_grown,2251.5151515151515,0.73,607.909090909091,Budget,5.8929,IGI,Online,8,6.612041034833092,0.2851789422336624,7.719802715992679,6.411668980555779,0
0.5,Very Good,E,SI1,63.4,55.0,1289,5.02,5.1,3.21,2,5,2,lab_grown,2578.0,0.73,696.0600000000001,Mid,3.9286,IGI,Online,14,7.162397497355718,0.4054651081081644,7.8551570058813445,6.54687149026935,0
0.95,Premium,J,I1,61.7,59.0,2195,6.32,6.26,3.88,3,0,0,lab_grown,2310.5263157894738,0.73,623.8421052631579,Mid,3.75,AGS,Brick-and-Mortar,14,7.694392802629421,0.6678293725756554,7.745663328087452,6.437498986240721,0
1.51,Premium,H,IF,60.2,60.0,13194,7.44,7.41,4.47,3,2,7,natural,8737.74834437086,0.4,5242.649006622516,Luxury,8.75,GIA,Luxury,141,9.487593248937424,0.9202827531436926,9.075522248367829,8.56477291026795,1
2.01,Very Good,F,SI2,62.0,54.0,17005,8.03,8.12,5.01,2,4,1,natural,8460.199004975126,0.4,5076.119402985075,Luxury,3.2143,GIA,Luxury,95,9.741321501945738,1.1019400787607843,9.043246168914436,8.532499333084289,1
2.03,Premium,I,SI1,61.2,58.0,16787,8.21,8.16,5.01,3,1,2,natural,8269.458128078819,0.4,4961.674876847291,Luxury,5.1786,GIA,Luxury,107,9.728419624453482,1.1085626195212777,9.020445182865375,8.509700164041504,1
1.07,Very Good,I,SI1,58.4,60.0,4001,6.68,6.78,3.93,2,1,2,natural,3739.252336448598,0.4,2243.551401869159,Mid,3.9286,GIA,Luxury,49,8.294549515143679,0.7275486072772778,8.226908357771267,7.716260959215787,1
0.96,Fair,I,VS2,56.1,60.0,3215,6.62,6.58,3.7,0,1,3,lab_grown,3348.9583333333335,0.73,904.2187500000001,Mid,2.1429,IGI,Brick-and-Mortar,11,8.075893630298857,0.6729444732424258,8.116703186930817,6.808176627199298,0
0.41,Good,E,VS2,63.1,64.0,981,4.66,4.63,2.93,1,5,3,lab_grown,2392.6829268292686,0.73,646.0243902439025,Budget,3.3929,IGI,Online,12,6.889591308354466,0.3435897043900769,7.780588432412842,6.472383991230714,0
1.33,Good,D,VS2,63.6,58.0,11023,7.02,6.91,4.43,1,6,3,natural,8287.96992481203,0.4,4972.7819548872185,Premium,3.3929,IGI,Brick-and-Mortar,82,9.30782999325344,0.8458682675776092,9.022680985259697,8.511935786427657,1
1.21,Ideal,H,SI1,61.8,55.0,6727,6.82,6.86,4.23,4,2,2,natural,5559.5041322314055,0.4,3335.702479338843,Premium,6.4286,AGS,Brick-and-Mortar,76,8.814033201652784,0.7929925155296614,8.62344405439888,8.112738316652141,1
0.34,Ideal,D,VS2,61.4,56.0,805,4.5,4.53,2.77,4,6,3,lab_grown,2367.6470588235293,0.73,639.2647058823529,Budget,7.1429,IGI,Brick-and-Mortar,15,6.692083742506628,0.29266961396282,7.770074209869957,6.4618816937847745,0
1.04,Very Good,H,SI2,60.2,60.0,4332,6.52,6.57,3.94,2,2,1,natural,4165.384615384615,0.4,2499.230769230769,Mid,3.2143,GIA,Online,52,8.374015421739909,0.712949807856125,8.334803940023363,7.824138314288507,1
1.02,Premium,H,SI1,62.6,59.0,4688,6.43,6.38,4.01,3,2,2,natural,4596.078431372549,0.4,2757.6470588235293,Mid,5.1786,GIA,Online,40,8.452974619089586,0.7030975114131134,8.43317625708608,7.922495642447389,1
2.05,Premium,D,SI1,60.4,58.0,17776,8.26,8.16,4.96,3,6,2,natural,8671.219512195123,0.4,5202.731707317073,Luxury,5.1786,IGI,Luxury,121,9.785660765922685,1.11514159061932,9.067880036112193,8.557131283214432,1
0.9,Very Good,D,SI1,61.2,60.0,4381,6.14,6.19,3.77,2,6,2,natural,4867.777777777777,0.4,2920.6666666666665,Mid,3.9286,GIA,Online,39,8.385260520155413,0.6418538861723948,8.490598214922993,7.979909508687225,1
2.06,Ideal,J,SI2,61.9,55.0,11234,8.19,8.23,5.08,4,0,1,natural,5453.398058252427,0.4,3272.0388349514565,Premium,5.7143,GIA,Brick-and-Mortar,63,9.326789184619429,1.1184149159642893,8.604177545387028,8.093474139677186,1
1.12,Premium,G,I1,60.4,59.0,2383,6.71,6.67,0.0,3,3,0,lab_grown,2127.678571428571,0.73,574.4732142857142,Mid,3.75,IGI,Brick-and-Mortar,10,7.776535028185241,0.7514160886839212,7.663256677181915,6.355192683700332,0
0.41,Premium,G,SI2,61.4,58.0,611,4.75,4.8,2.93,3,3,1,lab_grown,1490.2439024390244,0.73,402.3658536585366,Budget,4.4643,GIA,Online,11,6.416732282512326,0.3435897043900769,7.307365884511243,5.999843975577805,0
0.36,Ideal,G,IF,62.0,57.0,1006,4.54,4.58,2.82,4,3,7,lab_grown,2794.4444444444443,0.73,754.5,Mid,10.0,GIA,Brick-and-Mortar,12,6.914730892718563,0.3074846997479606,7.9357463870602984,6.627379781712794,0
1.09,Very Good,F,VVS1,61.4,58.0,10463,6.6,6.65,4.07,2,4,6,natural,9599.082568807338,0.4,5759.449541284403,Premium,6.7857,GIA,Luxury,54,9.25569607369698,0.7371640659767197,9.169526978336371,8.658770796006431,1
0.33,Premium,D,SI2,62.1,58.0,631,4.43,4.4,2.74,3,6,1,lab_grown,1912.121212121212,0.73,516.2727272727273,Budget,4.4643,GIA,Brick-and-Mortar,18,6.448889394146858,0.2851789422336624,7.556491329754541,6.248570254322006,0
0.4,Premium,F,VVS2,60.8,59.0,1163,4.76,4.72,2.88,3,4,5,lab_grown,2907.5,0.73,785.0250000000001,Mid,7.3214,IGI,Online,5,7.059617628291383,0.33647223662121295,7.975392763350817,6.666988598539163,0
0.91,Ideal,F,SI2,60.9,57.0,3588,6.27,6.3,3.83,4,4,1,natural,3942.8571428571427,0.4,2365.7142857142853,Mid,5.7143,IGI,Online,55,8.185628891147607,0.6471032420585385,8.27991449368141,7.769257894883224,1
0.23,Very Good,F,VVS2,63.3,57.0,505,3.91,3.93,2.48,2,4,5,lab_grown,2195.6521739130435,0.73,592.8260869565217,Budget,6.0714,IGI,Online,26,6.226536669287466,0.20701416938432615,7.694689741195014,6.386586493591885,0
0.9,Very Good,G,VS2,60.9,59.0,4269,6.18,6.24,3.78,2,3,3,natural,4743.333333333333,0.4,2845.9999999999995,Mid,4.6429,GIA,Online,29,8.35936910622267,0.6418538861723948,8.464706202402516,7.954021087278037,1
1.1,Ideal,G,VS2,60.9,56.0,6939,6.68,6.79,4.1,4,3,3,natural,6308.181818181818,0.4,3784.9090909090905,Premium,7.1429,AGS,Online,66,8.84505705350085,0.7419373447293773,8.749761282814616,8.23904131957107,1
0.91,Very Good,D,SI1,62.8,59.0,4556,6.17,6.21,3.89,2,6,2,natural,5006.593406593406,0.4,3003.9560439560437,Mid,3.9286,GIA,Brick-and-Mortar,32,8.424419791263883,0.6471032420585385,8.518710720704675,8.008018219227063,1
1.01,Premium,H,VS2,59.1,58.0,5166,6.58,6.59,3.89,3,2,3,natural,5114.851485148515,0.4,3068.910891089109,Premium,5.8929,AGS,Online,75,8.550047528287184,0.6981347220709844,8.540099132791154,8.029403814456115,1
0.37,Premium,E,VS2,62.3,59.0,1041,4.59,4.56,2.85,3,5,3,lab_grown,2813.5135135135138,0.73,759.6486486486488,Mid,5.8929,GIA,Online,12,6.948897222313312,0.31481073984003355,7.942544706283037,6.634171554333115,0
0.54,Ideal,I,VVS2,61.7,54.0,1346,5.25,5.29,3.25,4,1,5,lab_grown,2492.5925925925926,0.73,673.0,Mid,8.5714,GIA,Brick-and-Mortar,16,7.205635176410364,0.43178241642553783,7.821479757881099,6.513230110912307,0
1.23,Very Good,F,SI2,60.9,58.0,4661,6.93,6.96,4.23,2,4,1,natural,3789.430894308943,0.4,2273.6585365853657,Mid,3.2143,IGI,Online,42,8.447199819595703,0.8020015854720274,8.240234984043777,7.729585226311217,1
1.5,Very Good,J,VS2,63.3,57.0,7428,7.2,7.25,4.57,2,0,3,natural,4952.0,0.4,2971.2,Premium,4.6429,IGI,Brick-and-Mortar,69,8.913146539151807,0.9162907318741551,8.507748732588238,7.997057698324469,1
0.3,Ideal,G,VVS1,61.4,56.0,737,4.32,4.34,2.66,4,3,6,lab_grown,2456.666666666667,0.73,663.3000000000002,Budget,9.2857,GIA,Online,14,6.6039438246004725,0.26236426446749106,7.806967669321541,6.498733854671196,0
1.51,Good,J,VS1,63.5,60.0,7848,7.23,7.29,4.61,1,0,4,natural,5197.350993377483,0.4,3118.4105960264897,Premium,4.1071,GIA,Luxury,74,8.968141414126814,0.9202827531436926,8.556096737619223,8.045399351427527,1
0.72,Very Good,F,VS1,63.3,57.0,3219,5.68,5.75,3.62,2,4,4,natural,4470.833333333334,0.4,2682.5000000000005,Mid,5.3571,GIA,Online,50,8.077136638538454,0.5423242908253616,8.405553745207813,7.894877191616883,1
0.71,Ideal,H,VVS1,60.4,57.0,2867,5.78,5.81,3.5,4,2,6,natural,4038.0281690140846,0.4,2422.8169014084506,Mid,9.2857,GIA,Online,39,7.961370201719511,0.5364933705145685,8.303759389793631,7.793098808613652,1
0.6,Premium,F,VVS2,62.4,56.0,2316,5.44,5.39,3.38,3,4,5,natural,3860.0,0.4,2316.0,Mid,7.3214,GIA,Online,48,7.748028524432376,0.4700036292457356,8.258681496264236,7.748028524432376,1
0.91,Very Good,G,SI1,63.0,57.0,3830,6.14,6.2,3.89,2,3,2,natural,4208.791208791209,0.4,2525.2747252747254,Mid,3.9286,GIA,Online,56,8.25088114470065,0.6471032420585385,8.345168331335246,7.8345010560127255,1
1.01,Premium,G,VS1,60.5,60.0,6353,6.52,6.44,3.92,3,3,4,natural,6290.0990099009905,0.4,3774.059405940594,Premium,6.6071,GIA,Luxury,67,8.756839814829462,0.6981347220709844,8.746891057786828,8.23617139823231,1
0.7,Premium,E,SI2,62.0,55.0,2135,5.65,5.61,3.49,3,5,1,lab_grown,3050.0,0.73,823.5,Mid,4.4643,GIA,Online,17,7.666690200080086,0.5306282510621704,8.02322468471667,6.714777141999654,0
0.36,Ideal,G,VS1,61.5,58.0,725,4.59,4.61,2.83,4,3,4,lab_grown,2013.888888888889,0.73,543.75,Budget,7.8571,IGI,Online,16,6.587550014824796,0.3074846997479606,7.608319330869782,6.300326973824729,0
0.42,Premium,D,SI1,62.1,59.0,1040,4.79,4.77,2.97,3,6,2,lab_grown,2476.190476190476,0.73,668.5714285714286,Mid,5.1786,GIA,Online,14,6.947937068614969,0.35065687161316933,7.814880324470078,6.506637848867393,0
0.32,Ideal,J,IF,62.2,55.0,684,4.44,4.4,2.75,4,0,7,lab_grown,2137.5,0.73,577.125,Budget,10.0,IGI,Online,15,6.529418838262226,0.2776317365982795,7.667859927666964,6.359790108266689,0
1.51,Very Good,I,SI2,62.9,58.0,7139,7.24,7.3,4.57,2,1,1,natural,4727.814569536424,0.4,2836.688741721854,Premium,3.2143,GIA,Brick-and-Mortar,63,8.87346805533363,0.9202827531436926,8.461429830527326,7.9507451764838875,1
0.3,Very Good,J,VS1,62.4,58.0,394,4.26,4.3,2.67,2,0,4,lab_grown,1313.3333333333335,0.73,354.6000000000001,Budget,5.3571,GIA,Online,22,5.978885764901122,0.26236426446749106,7.181084845209518,5.8738065036397495,0
1.5,Premium,G,VS1,61.2,59.0,14234,7.36,7.32,4.49,3,3,4,natural,9489.333333333334,0.4,5693.6,Luxury,6.6071,GIA,Brick-and-Mortar,138,9.563458999712138,0.9162907318741551,9.158029015679775,8.6472736363645,1
0.53,Ideal,F,SI1,62.6,55.0,1359,5.17,5.22,3.25,4,4,2,lab_grown,2564.1509433962265,0.73,692.3207547169812,Mid,6.4286,GIA,Online,11,7.215239978730097,0.4252677354043441,7.849772603201397,6.541492741627558,0
0.51,Ideal,D,VS2,61.9,57.0,1882,5.15,5.09,3.17,4,6,3,natural,3690.1960784313724,0.4,2214.1176470588234,Mid,7.1429,AGS,Luxury,48,7.5406215286571525,0.412109650826833,8.213705825008699,7.703060794865057,1
